zip_code,violation_type,offense,item_name,animal_id
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A194989
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A194989
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A194989
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A194989
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A187337
80218,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A194990
80230,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A194996
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A029233
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195000
80246,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195003
80224,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195010
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A126515
80210,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A194849
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A194849
80212,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A194959
80207,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A194865
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A164809
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195066
90065,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195068
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195069
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195072
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195073
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A168035
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A065645
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195080
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195082
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A194627
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195226
80220,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195226
80220,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195226
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A169280
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A169280
80210,ADMIN,8-61 COMP,LICENSE REQ - COMP,A169280
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195229
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195229
80210,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195250
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195250
80210,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,A195250
80210,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195250
80211,ADMIN,8-17 (1ST),INTERFER - 1ST,A195260
80211,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195260
80211,ADMIN,8-47 (1ST),EXCREMENT - 1ST,A195260
80211,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195260
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A182614
80230,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A117166
80231,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A142075
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195271
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195271
80205,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195271
80223,CITATION,8-51,ATTACK/ BITE,A165887
80223,CITATION,8-16,LEASH LAW,A165887
80219,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,A195302
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195302
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195302
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195302
80219,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195302
80219,CITATION,8-16,LEASH LAW,A195314
80219,CITATION,8-51,ATTACK/ BITE,A195314
80219,CITATION,8-16,LEASH LAW,A195313
80219,CITATION,8-51,ATTACK/ BITE,A195313
80211,CITATION,8-16,LEASH LAW,A139862
80211,CITATION,8-17,INTERFER,A139862
80211,CITATION,8-32,FAILURE TO VACC,A139862
80211,CITATION,8-61,LICENSE REQ,A139862
80211,CITATION,8-16,LEASH LAW,A195319
80211,CITATION,8-32,FAILURE TO VACC,A195319
80211,CITATION,8-61,LICENSE REQ,A195319
80210,CITATION,8-51,ATTACK/ BITE,A194849
80249,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195361
80249,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195361
80249,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195361
80249,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195361
80249,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195361
80249,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195361
80249,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A195361
80205,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195369
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195369
80205,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195369
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A136179
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A192926
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195211
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195412
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195412
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195412
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195413
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195414
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195414
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195414
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195414
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A169167
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A169167
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A169167
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A169167
80219,ADMIN,8-61 COMP,LICENSE REQ - COMP,A169167
80301,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195415
80249,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195417
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195418
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A156472
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195420
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A168071
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195425
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195426
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A159848
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195426
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A159848
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195426
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195428
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195428
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195428
80216,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195428
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195429
80216,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,A195429
80216,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195429
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195429
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195429
80216,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195429
80210,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195431
80210,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195431
80210,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195431
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195431
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A190326
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195430
80206,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195430
80246,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195434
80246,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195434
80212,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195435
80212,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195436
80212,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195435
80212,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195436
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195438
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195439
80223,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195438
80223,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195439
80223,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195438
80223,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195439
80223,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195438
80223,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195439
80210,CITATION,8-51,ATTACK/ BITE,A195250
80210,CITATION,8-16,LEASH LAW,A195250
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A084705
80224,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195450
80224,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195450
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A194657
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195360
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195360
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195360
80219,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A195360
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195360
80219,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195360
80231,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195485
80237,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195220
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195358
80134,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195486
80222,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195499
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195500
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195501
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195502
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A023150
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195503
90242,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195504
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A097541
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A114935
80221,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195511
80111,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195514
80021,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195515
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A155473
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A170551
80231,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A040842
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195173
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195174
80211,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195173
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195188
80204,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195188
80210,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A194849
80239,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195295
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195295
80239,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A195295
80107,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195517
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A151902
80014,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195518
80237,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195519
80222,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195520
80122,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195521
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195522
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A152572
80246,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A035486
80224,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A193931
80224,CITATION,8-51,ATTACK/ BITE,A195450
80237,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A191538
80237,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195524
80211,CITATION,8-16,LEASH LAW,A195525
80211,CITATION,8-51,ATTACK/ BITE,A195525
80230,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A107091
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195312
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195312
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195312
80219,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,A195312
80205,CITATION,8-55,PIT BULLS PRO,A194874
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195385
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195385
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195385
80219,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195385
80209,CITATION,8-16,LEASH LAW,A195526
80209,CITATION,8-51,ATTACK/ BITE,A195526
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A194959
80209,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195528
80209,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195528
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A191187
80211,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195525
80211,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195525
80211,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195525
80211,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A195525
80223,CITATION,8-16,LEASH LAW,A195529
80223,CITATION,8-51,ATTACK/ BITE,A195529
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195313
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195314
80219,ADMIN,8-16 (2ND),LEASH LAW - 2ND,A195311
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195309
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195309
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195309
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195308
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A173795
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A173795
80216,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A173795
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195532
80214,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195533
80214,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195827
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A039821
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195534
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195535
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A148632
80202,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A161527
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A154237
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195536
80222,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A152552
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A168725
80215,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195569
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195571
80209,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195571
80228,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195573
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195576
80210,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195576
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195576
80210,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,A195576
80210,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195576
80206,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,
80206,ADMIN,8-61 COMP,LICENSE REQ - COMP,
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A076825
80206,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A076825
80206,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A076825
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A158952
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195578
80203,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195580
80202,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195583
80127,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195585
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195398
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195399
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195597
80601,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195598
80601,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195600
55416,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195394
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195322
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195610
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195613
80207,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195613
80207,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195613
80207,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195613
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A113420
80202,ADMIN,8-16 (2ND),LEASH LAW - 2ND,A189287
80202,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A189287
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195619
80211,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195619
80211,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195619
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195623
80247,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195491
80247,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195491
80247,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195491
80247,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195491
80247,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195491
80247,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A195491
80127,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195627
80127,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195628
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195460
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A194535
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A095631
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195634
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195679
80212,CITATION,8-132,NEGLECT,A195436
80212,CITATION,8-132,NEGLECT,A195435
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A184423
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195680
80212,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195680
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195682
80237,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A133950
80221,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195400
80221,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195400
80221,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195400
80011,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195357
80011,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195355
80120,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195687
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A183690
80236,CITATION,8-55,PIT BULLS PRO,A193620
80236,CITATION,8-55,PIT BULLS PRO,A193621
80236,CITATION,8-55,PIT BULLS PRO,A193622
80236,CITATION,8-55,PIT BULLS PRO,A193623
80236,CITATION,8-55,PIT BULLS PRO,A193624
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195699
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195700
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195699
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195700
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195699
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195700
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195699
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195700
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A012950
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195705
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195708
80203,CITATION,8-51,ATTACK/ BITE,A195056
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A139166
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A160401
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A160401
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A139166
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A139166
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A160401
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A139166
80219,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A139166
80219,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,A160401
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A160401
80207,CITATION,8-16,LEASH LAW,A195709
80207,CITATION,8-51,ATTACK/ BITE,A195709
80223,ADMIN,8-61 COMP,LICENSE REQ - COMP,A107405
80223,ADMIN,8-61 COMP,LICENSE REQ - COMP,A107404
80223,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A107405
80223,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A107404
80011,CITATION,8-55,PIT BULLS PRO,A195357
80011,CITATION,8-55,PIT BULLS PRO,A195355
80229,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,A195304
80229,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195304
80207,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A194880
80207,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A194880
80220,CITATION,8-46,BARKING DOG,A033140
80220,CITATION,8-46,BARKING DOG,A140579
80220,CITATION,8-46,BARKING DOG,A179091
80204,CITATION,8-16,LEASH LAW,A195776
80204,CITATION,8-51,ATTACK/ BITE,A195776
80204,CITATION,8-16,LEASH LAW,A195778
80204,CITATION,8-51,ATTACK/ BITE,A195778
80216,CITATION,8-51,ATTACK/ BITE,A195782
80249,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195839
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195842
80015,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195886
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195896
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195898
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195896
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195898
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195896
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195898
80239,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195896
80239,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195898
80239,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195896
80239,ADMIN,8-61 COMP,LICENSE REQ - COMP,A195989
80239,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A195896
80239,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A195898
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195932
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A109644
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195933
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195934
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195936
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A195936
80216,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A195936
80204,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A196417
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A196417
80204,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A196417
80204,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A196417
80204,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,A196417
80212,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A195586
80212,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A195586
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195939
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195809
80204,CITATION,8-16,LEASH LAW,A195941
80204,CITATION,8-51,ATTACK/ BITE,A195941
80236,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A165632
80236,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A165631
80236,ADMIN,8-61 COMP,LICENSE REQ - COMP,A165632
80236,ADMIN,8-61 COMP,LICENSE REQ - COMP,A165631
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195963
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195964
80113,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195965
80218,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A149817
80230,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A195969
80205,CITATION,8-71,SPAY / NEUTER,A196022
80205,CITATION,8-131,CRUELTY,A196022
80205,CITATION,8-132,NEGLECT,A196022
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A196028
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A069235
80218,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A196033
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A196035
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A196037
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A196038
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A145728
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A027906
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A196040
